fecha,product_name,category_off,ventas,precio
2025-02-25,Aguacate Hass,avocado,15,40.34
2025-02-25,Verdolaga,fruits-vegetables,23,28.16
2025-02-25,Tuna,fruits-vegetables,26,15.08
2025-02-25,Chuleta de cerdo 1 kg,pork-fresh,9,50.25
2025-02-25,Cebolla,fruits-vegetables,253,21.02
2025-02-25,Refresco Coca-Cola 2.5 L,soda,1,11.94
2025-02-25,Jamón enlatado 200 g,canned-meat,6,23.29
2025-02-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,1,54.15
2025-02-25,Aguacate Hass,avocado,12,40.12
2025-02-25,Salsa verde 210 g,salsa-jarred,1,21.17
2025-02-25,Pechuga de pollo fresca 1 kg,chicken-fresh,2,24.29
2025-02-25,Higo,fruits-vegetables,11,34.91
2025-02-25,Pan de caja blanco 680 g,bread-packaged,17,58.58
2025-02-25,Pasta fusilli 500 g,pasta-dry,3,30.4
2025-02-25,Queso cheddar 200 g,cheese-hard,13,60.38
2025-02-25,Salsa verde 210 g,salsa-jarred,8,41.13
2025-02-25,Charola unicel para carne 50 pzas,disposable-trays,1,40.62
2025-02-25,Detergente líquido 1 L,household-detergent,4,31.34
2025-02-25,Uva,fruits-vegetables,8,34.97
2025-02-25,Pan multigrano 680 g,bread-packaged,3,29.57
2025-02-25,Frijol pinto 1 kg,beans-dry,0,17.72
2025-02-25,Plato unicel con divisiones 15 pzas,disposable-plates,4,39.05
2025-02-25,Carne deshebrada enlatada 300 g,canned-meat,1,10.65
2025-02-25,Zanahoria,fruits-vegetables,55,16.05
2025-02-25,Frijoles refritos 430 g,canned-beans,14,21.16
2025-02-25,Tomate triturado 400 g,canned-tomato,0,47.23
2025-02-25,Yoghurt griego 150 g,yogurt,4,49.25
2025-02-25,Leche semidescremada UHT 1L,milk-uht,4,23.25
2025-02-25,Aguacate criollo,avocado,6,64.05
2025-02-25,Carne deshebrada enlatada 300 g,canned-meat,3,27.99
2025-02-25,Chícharo,fruits-vegetables,27,29.3
2025-02-25,Frijoles refritos 430 g,canned-beans,7,78.27
2025-02-25,Queso gouda 300 g,cheese-hard,10,60.92
2025-02-25,Jitomate bola fresco,fresh-tomato,5,76.81
2025-02-25,Galletas de chocolate 110 g,cookies,1,23.92
2025-02-25,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,8,18.29
2025-02-25,Té negro 20 sobres,tea-bags,2,52.07
2025-02-25,Chile verde (jalapeño/serrano),fruits-vegetables,39,27.16
2025-02-25,Frijol negro 1 kg,beans-dry,1,37.4
2025-02-25,Yoghurt natural 125 g,yogurt,13,33.26
2025-02-25,Ejote,fruits-vegetables,41,32.55
2025-02-25,Néctar de durazno 1 L,juice-box,2,42.09
2025-02-25,Plato térmico unicel No. 8 25 pzas,disposable-plates,1,50.75
2025-02-25,Plato unicel pastelero No. 6 20 pzas,disposable-plates,4,17.13
2025-02-25,Brócoli congelado 500 g,frozen-vegetables,3,73.04
2025-02-25,Tamarindo,fruits-vegetables,39,33.99
2025-02-25,Tapa para vaso unicel 1 L 50 pzas,disposable-lids,1,19.45
2025-02-25,Helado vainilla 1 L,ice-cream,17,28.69
2025-02-25,Atún en aceite 140 g,canned-fish,0,24.91
2025-02-25,Frijol pinto 1 kg,beans-dry,0,28.23
2025-02-25,Cereal de avena 450 g,cereal-box,0,30.94
2025-02-25,Aceite vegetal 1 L,oil-vegetable,7,52.18
2025-02-25,Frijol pinto 1 kg,beans-dry,5,28.83
2025-02-25,Diezmillo de res 1 kg,beef-fresh,14,56.85
2025-02-25,Refresco cola 600 ml,soft-drinks,0,14.3
2025-02-25,Café molido 250 g,coffee-ground,3,51.78
2025-02-25,Jamón enlatado 200 g,canned-meat,1,13.52
2025-02-25,Carne deshebrada enlatada 300 g,canned-meat,1,15.95
2025-02-25,Lima,fruits-vegetables,21,29.36
2025-02-25,Chile poblano,fruits-vegetables,12,31.79
2025-02-25,Pasta espagueti 500 g,pasta-dry,1,60.5
2025-02-25,Cereal de avena 450 g,cereal-box,6,40.43
2025-02-25,Queso fresco 250 g,cheese-fresh,17,54.34
2025-02-25,Arroz blanco 500 g,rice-white-dry,3,22.89
2025-02-25,Galletas de chocolate 110 g,cookies,10,36.74
2025-02-25,Verduras mixtas congeladas 1 kg,frozen-vegetables,8,41.9
2025-02-25,Refresco cola 600 ml,soft-drinks,6,30.52
2025-02-25,Leche Evaporada Carnation 360 g,canned-milk,0,20.0
2025-02-25,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,6,14.46
2025-02-25,Café molido 500 g,coffee-ground,1,54.14
2025-02-25,Tejocote,fruits-vegetables,8,33.79
2025-02-25,Huevo blanco 12 pzas,eggs,5,61.49
2025-02-25,Tortillas de harina 1 kg,tortillas-flour,11,50.59
2025-02-25,Pan de caja blanco 680 g,bread-packaged,9,67.38
2025-02-25,Arroz blanco 1 kg,rice-white-dry,1,17.57
2025-02-25,Berro,fruits-vegetables,6,30.21
2025-02-25,Leche descremada UHT 1L,milk-uht,3,30.08
2025-02-25,Refresco cola 600 ml,soft-drinks,2,46.67
2025-02-25,Galletas Marías 170 g,cookies,4,50.23
2025-02-25,Jitomate (tomate rojo),fruits-vegetables,220,21.34
2025-02-25,Cucharas de plástico pastelero 50 pzas,disposable-cutlery,5,41.41
2025-02-25,Berenjena,fruits-vegetables,38,20.14
2025-02-25,Frijol negro 1 kg,beans-dry,4,15.56
2025-02-25,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,6,56.25
2025-02-25,Cerveza Corona Extra 355 ml,beer,3,11.71
2025-02-25,Refresco limón 600 ml,soft-drinks,1,28.94
2025-02-25,Fresa,fruits-vegetables,2,26.94
2025-02-25,Agua mineral 600 ml,bottled-water,2,31.75
2025-02-25,Queso fresco 250 g,cheese-fresh,4,55.86
2025-02-25,Pasta fusilli 500 g,pasta-dry,5,46.45
2025-02-25,Brócoli congelado 500 g,frozen-vegetables,5,31.63
2025-02-25,Puré de tomate 210 g,canned-tomato,0,19.32
2025-02-25,Arroz blanco 500 g,rice-white-dry,3,44.69
2025-02-25,Atún en agua 140 g,canned-fish,2,38.5
2025-02-25,Whisky Black & White 700 ml,whisky,2,54.45
2025-02-25,Sal yodada 1 kg,salt,3,20.01
2025-02-25,Helado vainilla 1 L,ice-cream,17,51.42
2025-02-25,Papel Higiénico 4 rollos,toilet-paper,5,46.82
2025-02-25,Queso manchego 200 g,cheese-hard,3,34.92
2025-02-25,Huevo blanco 12 pzas,eggs,5,49.98
2025-02-25,Refresco limón 600 ml,soft-drinks,0,38.69
2025-02-25,Atún en agua 140 g,canned-fish,3,51.82
2025-02-25,Té verde 25 sobres,tea-bags,6,30.99
2025-02-25,Salsa roja 210 g,salsa-jarred,6,42.62
2025-02-25,Diezmillo de res 1 kg,beef-fresh,8,65.32
2025-02-25,Puré de tomate 210 g,canned-tomato,3,44.81
2025-02-25,Azúcar blanca 1 kg,sugar-white,0,60.73
2025-02-25,Ron Bacardí Blanco 750 ml,rum,2,20.62
2025-02-25,Sardinas en salsa 155 g,canned-fish,0,42.86
2025-02-25,Helado vainilla 1 L,ice-cream,8,51.49
2025-02-25,Queso cottage 200 g,cheese-fresh,13,21.52
2025-02-25,Sal fina 750 g,salt,5,16.14
2025-02-25,Detergente líquido 1 L,household-detergent,1,55.79
2025-02-25,Queso gouda 300 g,cheese-hard,0,79.35
2025-02-25,Tequila José Cuervo Especial 990 ml,tequila,1,58.49
2025-02-25,Café molido 250 g,coffee-ground,1,36.21
2025-02-25,Plato unicel plano grande No. 9 25 pzas,disposable-plates,5,20.29
2025-02-25,Tortillas de maíz 500 g,tortillas-corn,10,35.76
2025-02-25,Pasta dental 75 ml,toothpaste,6,16.63
2025-02-25,Pepino,fruits-vegetables,36,20.82
2025-02-25,Café molido 500 g,coffee-ground,1,34.35
2025-02-25,Yoghurt natural 125 g,yogurt,3,66.14
2025-02-25,Queso panela 400 g,cheese-fresh,10,28.91
2025-02-25,Pasta fusilli 500 g,pasta-dry,7,25.87
2025-02-25,Refresco limón 600 ml,soft-drinks,6,45.72
2025-02-25,Totopos 200 g,chips,2,30.63
2025-02-25,Leche semidescremada UHT 1L,milk-uht,4,55.18
2025-02-25,Huevo orgánico 18 pzas,eggs,4,32.03
2025-02-25,Vodka Smirnoff 750 ml,vodka,0,48.92
2025-02-25,Queso manchego 200 g,cheese-hard,13,66.33
2025-02-25,Queso cheddar 200 g,cheese-hard,12,72.33
2025-02-25,Tortillas de harina 1 kg,tortillas-flour,17,77.23
2025-02-25,Brandy Presidente 940 ml,brandy,2,53.77
2025-02-25,Acelga,fruits-vegetables,26,33.94
2025-02-25,Café molido 500 g,coffee-ground,2,39.22
2025-02-25,Jitomate bola fresco,fresh-tomato,7,35.67
2025-02-25,Pera,fruits-vegetables,11,34.59
2025-02-25,Salsa Catsup 340 g,condiments,4,52.75
2025-02-25,Tortillas de maíz 500 g,tortillas-corn,6,54.15
2025-02-25,Azúcar estándar 2 kg,sugar-white,7,33.57
2025-02-25,Huevo blanco 12 pzas,eggs,14,71.78
2025-02-25,Sal fina 750 g,salt,6,19.28
2025-02-25,Arroz blanco 500 g,rice-white-dry,5,57.85
2025-02-25,Jitomate saladet fresco,fresh-tomato,13,73.29
2025-02-25,Papas fritas clásicas 170 g,chips,7,16.08
2025-02-25,Aceite vegetal 1 L,oil-vegetable,2,35.66
2025-02-25,Leche descremada UHT 1L,milk-uht,6,51.0
2025-02-25,Pañales etapa 4 40 pzas,baby-products,0,52.36
2025-02-25,Chayote,fruits-vegetables,3,31.92
2025-02-25,Sal yodada 1 kg,salt,2,45.94
2025-02-25,Galletas Marías 170 g,cookies,1,54.54
2025-02-25,Shampoo restauración 400 ml,shampoo,6,27.01
2025-02-25,Mayonesa McCormick 390 g,condiments,6,46.54
2025-02-25,Col (repollo),fruits-vegetables,50,18.58
2025-02-25,Huevo orgánico 18 pzas,eggs,19,64.27
2025-02-25,Frijol negro 1 kg,beans-dry,6,49.68
2025-02-25,Frijoles refritos 430 g,canned-beans,4,37.82
2025-02-25,Carne deshebrada enlatada 300 g,canned-meat,1,51.69
2025-02-25,Pasta espagueti 500 g,pasta-dry,5,50.05
2025-02-25,Piña,fruits-vegetables,34,24.98
2025-02-25,Jitomate bola fresco,fresh-tomato,6,80.17
2025-02-25,Tenedores de plástico blanco 50 pzas,disposable-cutlery,1,57.1
2025-02-25,Cereal de avena 450 g,cereal-box,2,55.36
2025-02-25,Queso panela 400 g,cheese-fresh,11,69.02
2025-02-25,Jamón enlatado 200 g,canned-meat,1,28.23
2025-02-25,Plato unicel hondo pozolero 20 pzas,disposable-plates,2,45.48
2025-02-25,Helado vainilla 1 L,ice-cream,5,77.87
2025-02-25,Helado vainilla 1 L,ice-cream,18,44.13
2025-02-25,Zapote negro,fruits-vegetables,22,33.44
2025-02-25,Atún en aceite 140 g,canned-fish,4,43.05
2025-02-25,Té negro 20 sobres,tea-bags,0,55.14
2025-02-25,Coliflor,fruits-vegetables,44,31.15
2025-02-26,Elote (maíz tierno),fruits-vegetables,24,30.33
2025-02-26,Refresco limón 600 ml,soft-drinks,0,28.84
2025-02-26,Ejote,fruits-vegetables,30,32.55
2025-02-26,Whisky Black & White 700 ml,whisky,2,59.83
2025-02-26,Azúcar estándar 2 kg,sugar-white,2,21.42
2025-02-26,Café molido 500 g,coffee-ground,1,44.89
2025-02-26,Agua purificada 1.5 L,bottled-water,2,17.08
2025-02-26,Papas fritas clásicas 170 g,chips,3,16.15
2025-02-26,Queso panela 400 g,cheese-fresh,11,29.3
2025-02-26,Huevo orgánico 18 pzas,eggs,2,42.24
2025-02-26,Brócoli congelado 500 g,frozen-vegetables,1,30.1
2025-02-26,Detergente líquido 1 L,household-detergent,2,29.74
2025-02-26,Pasta fusilli 500 g,pasta-dry,5,44.03
2025-02-26,Chile poblano,fruits-vegetables,19,31.79
2025-02-26,Tortillas de maíz 1 kg,tortillas-corn,4,22.64
2025-02-26,Galletas Marías 170 g,cookies,2,45.15
2025-02-26,Pañales etapa 4 40 pzas,baby-products,0,51.0
2025-02-26,Néctar de durazno 1 L,juice-box,13,29.99
2025-02-26,Jitomate bola fresco,fresh-tomato,3,73.92
2025-02-26,Tortillas de maíz 500 g,tortillas-corn,12,21.2
2025-02-26,Plato unicel hondo pozolero 20 pzas,disposable-plates,4,46.2
2025-02-26,Leche Evaporada Carnation 360 g,canned-milk,1,20.07
2025-02-26,Frijoles enteros 560 g,canned-beans,13,27.99
2025-02-26,Manzana,fruits-vegetables,8,33.13
2025-02-26,Tortillas de harina 1 kg,tortillas-flour,12,79.84
2025-02-26,Sal fina 750 g,salt,3,19.11
2025-02-26,Chayote,fruits-vegetables,16,31.92
2025-02-26,Vodka Smirnoff 750 ml,vodka,2,51.54
2025-02-26,Sal fina 750 g,salt,2,21.66
2025-02-26,Chuleta de cerdo 1 kg,pork-fresh,23,76.17
2025-02-26,Mandarina,fruits-vegetables,70,25.11
2025-02-26,Jitomate saladet fresco,fresh-tomato,11,72.32
2025-02-26,Tortillas de maíz 1 kg,tortillas-corn,9,24.42
2025-02-26,Té verde 25 sobres,tea-bags,10,20.02
2025-02-26,Huevo orgánico 18 pzas,eggs,8,29.91
2025-02-26,Frijol pinto 1 kg,beans-dry,5,11.93
2025-02-26,Jitomate bola fresco,fresh-tomato,11,36.39
2025-02-26,Frijol pinto 1 kg,beans-dry,8,36.09
2025-02-26,Papas fritas clásicas 170 g,chips,3,11.33
2025-02-26,Pasta dental 75 ml,toothpaste,2,18.0
2025-02-26,Verdolaga,fruits-vegetables,15,28.16
2025-02-26,Carne deshebrada enlatada 300 g,canned-meat,2,51.58
2025-02-26,Huevo blanco 12 pzas,eggs,4,73.97
2025-02-26,Leche semidescremada UHT 1L,milk-uht,7,21.85
2025-02-26,Frijol negro 1 kg,beans-dry,1,15.47
2025-02-26,Queso fresco 250 g,cheese-fresh,20,60.32
2025-02-26,Chile verde (jalapeño/serrano),fruits-vegetables,50,27.16
2025-02-26,Pasta fusilli 500 g,pasta-dry,4,31.28
2025-02-26,Queso cottage 200 g,cheese-fresh,12,22.15
2025-02-26,Refresco limón 600 ml,soft-drinks,1,43.24
2025-02-26,Arroz blanco 500 g,rice-white-dry,3,27.2
2025-02-26,Tomate triturado 400 g,canned-tomato,4,47.06
2025-02-26,Refresco cola 600 ml,soft-drinks,2,16.22
2025-02-26,Atún en aceite 140 g,canned-fish,8,25.56
2025-02-26,Frijoles refritos 430 g,canned-beans,12,21.85
2025-02-26,Zanahoria,fruits-vegetables,23,16.05
2025-02-26,Granada roja,fruits-vegetables,22,26.54
2025-02-26,Queso manchego 200 g,cheese-hard,8,35.85
2025-02-26,Refresco cola 600 ml,soft-drinks,3,42.95
2025-02-26,Mango,fruits-vegetables,4,16.2
2025-02-26,Aguacate Hass,avocado,12,31.15
2025-02-26,Refresco limón 600 ml,soft-drinks,2,31.61
2025-02-26,Arroz blanco 1 kg,rice-white-dry,8,19.23
2025-02-26,Café molido 500 g,coffee-ground,1,51.82
2025-02-26,Café molido 250 g,coffee-ground,1,14.8
2025-02-26,Leche descremada UHT 1L,milk-uht,5,32.19
2025-02-26,Leche descremada UHT 1L,milk-uht,5,59.6
2025-02-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,1,42.3
2025-02-26,Higo,fruits-vegetables,7,34.91
2025-02-26,Ciruela,fruits-vegetables,13,30.48
2025-02-26,Tortillas de harina 1 kg,tortillas-flour,4,25.41
2025-02-26,Frijoles refritos 430 g,canned-beans,14,47.91
2025-02-26,Lechuga,fruits-vegetables,33,15.42
2025-02-26,Azúcar estándar 2 kg,sugar-white,5,29.58
2025-02-26,Aceite vegetal 1 L,oil-vegetable,8,43.45
2025-02-26,Tenedores de plástico blanco 50 pzas,disposable-cutlery,0,65.39
2025-02-26,Café molido 250 g,coffee-ground,2,38.85
2025-02-26,Jamón enlatado 200 g,canned-meat,4,12.56
2025-02-26,Huevo blanco 12 pzas,eggs,8,38.44
2025-02-26,Papel Higiénico 4 rollos,toilet-paper,4,51.2
2025-02-26,Puré de tomate 210 g,canned-tomato,6,27.4
2025-02-26,Tamarindo,fruits-vegetables,30,33.99
2025-02-26,Acelga,fruits-vegetables,56,33.94
2025-02-26,Té negro 20 sobres,tea-bags,0,51.98
2025-02-26,Galletas Marías 170 g,cookies,8,47.6
2025-02-26,Cereal de avena 450 g,cereal-box,2,48.4
2025-02-26,Lima,fruits-vegetables,38,29.36
2025-02-26,Frijol negro 1 kg,beans-dry,3,48.62
2025-02-26,Queso panela 400 g,cheese-fresh,23,62.2
2025-02-26,Helado vainilla 1 L,ice-cream,19,44.85
2025-02-26,Jitomate saladet fresco,fresh-tomato,14,36.05
2025-02-26,Galletas de chocolate 110 g,cookies,5,34.68
2025-02-26,Tortillas de maíz 500 g,tortillas-corn,21,34.33
2025-02-26,Sal fina 750 g,salt,5,40.24
2025-02-26,Plátano,fruits-vegetables,150,29.35
2025-02-26,Cerveza Corona Extra 355 ml,beer,2,12.23
2025-02-26,Ron Bacardí Blanco 750 ml,rum,0,22.61
2025-02-26,Sal fina 750 g,salt,0,16.5
2025-02-26,Frijol pinto 1 kg,beans-dry,2,29.15
2025-02-26,Aguacate criollo,avocado,8,59.35
2025-02-26,Cereal de avena 450 g,cereal-box,1,43.55
2025-02-26,Shampoo restauración 400 ml,shampoo,12,29.56
2025-02-26,Helado vainilla 1 L,ice-cream,7,79.95
2025-02-26,Diezmillo de res 1 kg,beef-fresh,6,79.68
2025-02-26,Tortillas de maíz 500 g,tortillas-corn,13,69.66
2025-02-26,Atún en aceite 140 g,canned-fish,3,21.24
2025-02-26,Tapa para vaso unicel 1 L 50 pzas,disposable-lids,0,19.21
2025-02-26,Galletas de chocolate 110 g,cookies,9,25.4
2025-02-26,Sandía,fruits-vegetables,24,17.77
2025-02-26,Frijoles enteros 560 g,canned-beans,24,36.51
2025-02-26,Verduras mixtas congeladas 1 kg,frozen-vegetables,22,66.35
2025-02-26,Aguacate Hass,avocado,19,40.75
2025-02-26,Carne deshebrada enlatada 300 g,canned-meat,5,36.93
2025-02-26,Plato unicel con divisiones 15 pzas,disposable-plates,11,38.01
2025-02-26,Té negro 20 sobres,tea-bags,0,41.67
2025-02-26,Yoghurt griego 150 g,yogurt,5,49.12
2025-02-26,Refresco limón 600 ml,soft-drinks,3,16.79
2025-02-26,Ajo,fruits-vegetables,48,29.54
2025-02-26,Frijol pinto 1 kg,beans-dry,2,17.42
2025-02-26,Agua mineral 600 ml,bottled-water,6,32.75
2025-02-26,Atún en agua 140 g,canned-fish,3,35.71
2025-02-26,Salsa roja 210 g,salsa-jarred,6,44.11
2025-02-26,Agua purificada 1.5 L,bottled-water,5,46.4
2025-02-26,Café molido 250 g,coffee-ground,2,57.07
2025-02-26,Charola unicel para carne 50 pzas,disposable-trays,2,39.44
2025-02-26,Té negro 20 sobres,tea-bags,3,25.81
2025-02-26,Queso gouda 300 g,cheese-hard,28,35.14
2025-02-26,Toronja (pomelo),fruits-vegetables,46,19.83
2025-02-26,Refresco cola 600 ml,soft-drinks,5,43.4
2025-02-26,Jitomate saladet fresco,fresh-tomato,13,22.19
2025-02-26,Carne deshebrada enlatada 300 g,canned-meat,3,11.12
2025-02-26,Uva,fruits-vegetables,8,34.97
2025-02-26,Frijol negro 1 kg,beans-dry,3,38.53
2025-02-26,Queso cheddar 200 g,cheese-hard,20,40.27
2025-02-26,Queso gouda 300 g,cheese-hard,5,56.76
2025-02-26,Queso cheddar 200 g,cheese-hard,18,59.0
2025-02-26,Plato unicel pastelero No. 6 20 pzas,disposable-plates,7,19.7
2025-02-26,Refresco Coca-Cola 2.5 L,soda,0,12.44
2025-02-26,Jugo de naranja 1 L,juice-box,2,27.33
2025-02-26,Frijol pinto 1 kg,beans-dry,4,46.92
2025-02-26,Aguacate criollo,avocado,15,51.08
2025-02-26,Brócoli congelado 500 g,frozen-vegetables,15,28.64
2025-02-26,Nopal,fruits-vegetables,18,15.08
2025-02-26,Galletas Marías 170 g,cookies,3,59.62
2025-02-26,Tuna,fruits-vegetables,16,15.08
2025-02-26,Chuleta de cerdo 1 kg,pork-fresh,8,54.06
2025-02-26,Pechuga de pollo fresca 1 kg,chicken-fresh,6,25.59
2025-02-26,Leche semidescremada UHT 1L,milk-uht,4,65.49
2025-02-26,Galletas Marías 170 g,cookies,5,46.47
2025-02-26,Frijoles enteros 560 g,canned-beans,15,79.42
2025-02-26,Sal yodada 1 kg,salt,2,20.56
2025-02-26,Diezmillo de res 1 kg,beef-fresh,14,62.02
2025-02-26,Plato unicel plano grande No. 9 25 pzas,disposable-plates,3,19.64
2025-02-26,Pasta espagueti 500 g,pasta-dry,1,55.06
2025-02-26,Helado vainilla 1 L,ice-cream,11,55.03
2025-02-26,Tejocote,fruits-vegetables,6,33.79
2025-02-26,Queso gouda 300 g,cheese-hard,4,79.7
2025-02-26,Huevo orgánico 18 pzas,eggs,9,59.5
2025-02-26,Pasta espagueti 500 g,pasta-dry,3,50.58
2025-02-26,Col (repollo),fruits-vegetables,44,18.58
2025-02-26,Aceite vegetal 1 L,oil-vegetable,3,35.31
2025-02-26,Galletas Marías 170 g,cookies,2,58.12
2025-02-26,Zapote negro,fruits-vegetables,16,33.44
2025-02-26,Totopos 200 g,chips,0,33.09
2025-02-26,Papas fritas clásicas 170 g,chips,6,29.54
2025-02-26,Queso cheddar 200 g,cheese-hard,9,70.72
2025-02-26,Café molido 500 g,coffee-ground,2,43.99
2025-02-26,Brócoli congelado 500 g,frozen-vegetables,7,74.46
2025-02-26,Lomo de cerdo 1 kg,pork-fresh,14,68.0
2025-02-26,Aguacate criollo,avocado,30,65.6
2025-02-26,Muslo de pollo 1 kg,chicken-fresh,12,27.7
2025-02-26,Jugo de naranja 1 L,juice-box,16,33.05
2025-02-26,Totopos 200 g,chips,2,36.05
2025-02-26,Salsa roja 210 g,salsa-jarred,1,11.98
2025-02-26,Pepino,fruits-vegetables,43,20.82
2025-02-26,Yoghurt natural 125 g,yogurt,7,66.96
2025-02-26,Verduras mixtas congeladas 1 kg,frozen-vegetables,8,44.24
2025-02-26,Sal yodada 1 kg,salt,3,28.39
2025-02-26,Aceite vegetal 1 L,oil-vegetable,4,29.45
2025-02-26,Bistec de res 1 kg,beef-fresh,8,55.23
2025-02-26,Chuleta de cerdo 1 kg,pork-fresh,11,30.37
2025-02-26,Helado vainilla 1 L,ice-cream,6,73.84
2025-02-26,Calabacita,fruits-vegetables,44,19.4
2025-02-26,Bistec de res 1 kg,beef-fresh,10,55.74
2025-02-26,Café molido 250 g,coffee-ground,1,16.04
2025-02-26,Sal yodada 1 kg,salt,4,40.58
2025-02-26,Helado vainilla 1 L,ice-cream,22,75.08
2025-02-26,Azúcar blanca 1 kg,sugar-white,5,47.23
2025-02-26,Café molido 500 g,coffee-ground,8,15.05
2025-02-26,Sal fina 750 g,salt,6,38.22
2025-02-26,Sardinas en salsa 155 g,canned-fish,5,34.35
2025-02-26,Sardinas en salsa 155 g,canned-fish,9,49.96
2025-02-26,Totopos 200 g,chips,3,19.44
2025-02-26,Toallas femeninas flujo abundante 10 pzas,personal-care,0,52.51
2025-02-26,Aguacate Hass,avocado,24,57.84
2025-02-26,Betabel,fruits-vegetables,48,30.22
2025-02-26,Jamón enlatado 200 g,canned-meat,7,27.93
2025-02-26,Azúcar estándar 2 kg,sugar-white,8,17.0
2025-02-26,Helado vainilla 1 L,ice-cream,21,58.44
2025-02-26,Queso cottage 200 g,cheese-fresh,5,72.42
2025-02-26,Jitomate bola fresco,fresh-tomato,10,55.79
2025-02-26,Encendedor desechable,lighter,3,45.44
2025-02-26,Tomate verde (tomatillo),fruits-vegetables,172,21.25
2025-02-26,Papaya,fruits-vegetables,267,33.79
2025-02-26,Salsa verde 210 g,salsa-jarred,4,39.82
2025-02-26,Melón,fruits-vegetables,16,17.73
2025-02-26,Mamey,fruits-vegetables,19,25.52
2025-02-26,Cereal de maíz 500 g,cereal-box,10,13.9
2025-02-26,Cereal de avena 450 g,cereal-box,3,58.42
2025-02-26,Espinaca,fruits-vegetables,10,24.6
2025-02-26,Leche Condensada La Lechera 387 g,canned-milk,1,29.87
2025-02-26,Agua purificada 1.5 L,bottled-water,1,34.51
2025-02-26,Queso cheddar 200 g,cheese-hard,18,48.79
2025-02-26,Refresco limón 600 ml,soft-drinks,5,25.44
2025-02-26,Queso panela 400 g,cheese-fresh,18,48.51
2025-02-26,Frijoles refritos 430 g,canned-beans,14,70.9
2025-02-26,Té negro 20 sobres,tea-bags,3,58.41
2025-02-26,Huevo blanco 12 pzas,eggs,3,35.34
2025-02-26,Cebolla,fruits-vegetables,218,21.02
2025-02-26,Carne deshebrada enlatada 300 g,canned-meat,6,26.54
2025-02-26,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,4,20.35
2025-02-26,Chícharo,fruits-vegetables,7,29.3
2025-02-26,Yoghurt natural 125 g,yogurt,12,31.41
2025-02-26,Plato térmico unicel No. 8 25 pzas,disposable-plates,1,54.9
2025-02-26,Néctar de durazno 1 L,juice-box,6,38.13
2025-02-26,Jamón enlatado 200 g,canned-meat,8,23.27
2025-02-26,Salsa verde 210 g,salsa-jarred,1,21.86
2025-02-26,Pan de caja blanco 680 g,bread-packaged,15,48.27
2025-02-26,Pan multigrano 680 g,bread-packaged,7,23.89
2025-02-26,Huevo blanco 12 pzas,eggs,13,55.82
2025-02-26,Berro,fruits-vegetables,10,30.21
2025-02-26,Jitomate (tomate rojo),fruits-vegetables,158,21.34
2025-02-26,Queso fresco 250 g,cheese-fresh,14,50.49
2025-02-26,Té verde 25 sobres,tea-bags,6,36.07
2025-02-26,Tortillas de harina 1 kg,tortillas-flour,10,47.26
2025-02-26,Atún en aceite 140 g,canned-fish,4,44.5
2025-02-26,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,8,14.37
2025-02-26,Arroz blanco 500 g,rice-white-dry,6,26.68
2025-02-26,Carne deshebrada enlatada 300 g,canned-meat,5,17.33
2025-02-26,Aceite vegetal 1 L,oil-vegetable,10,56.33
2025-02-26,Helado vainilla 1 L,ice-cream,18,27.04
2025-02-26,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,6,55.34
